Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,2         ,2        ,750    ,750       ,844    ,855       ,WN           ,150      ,N508   ,54               ,65            ,45     ,-11     ,0       ,DAL   ,LBB ,293     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,906    ,900       ,959    ,1005      ,WN           ,222      ,N392SW ,53               ,65            ,44     ,-6      ,6       ,DAL   ,LBB ,293     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1714   ,1715      ,1813   ,1820      ,WN           ,1009     ,N509   ,59               ,65            ,47     ,-7      ,-1      ,DAL   ,LBB ,293     ,2     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,753    ,755       ,846    ,855       ,WN           ,2        ,N523   ,53               ,60            ,43     ,-9      ,-2      ,DAL   ,LIT ,296     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,846    ,850       ,942    ,950       ,WN           ,6        ,N798   ,56               ,60            ,44     ,-8      ,-4      ,DAL   ,LIT ,296     ,2     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1152   ,1145      ,1243   ,1245      ,WN           ,18       ,N271   ,51               ,60            ,41     ,-2      ,7       ,DAL   ,LIT ,296     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2141   ,2050      ,2233   ,2150      ,WN           ,54       ,N671SW ,52               ,60            ,41     ,43      ,51      ,DAL   ,LIT ,296     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,43
2007,1    ,2         ,2        ,1908   ,1900      ,2001   ,2000      ,WN           ,702      ,N527   ,53               ,60            ,42     ,1       ,8       ,DAL   ,LIT ,296     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1330   ,1335      ,1429   ,1435      ,WN           ,1343     ,N510   ,59               ,60            ,49     ,-6      ,-5      ,DAL   ,LIT ,296     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1610   ,1610      ,1707   ,1710      ,WN           ,2013     ,N512   ,57               ,60            ,46     ,-3      ,0       ,DAL   ,LIT ,296     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1600   ,1555      ,1702   ,1705      ,WN           ,34       ,N526   ,62               ,70            ,53     ,-3      ,5       ,DAL   ,MAF ,319     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1825   ,1820      ,1931   ,1930      ,WN           ,44       ,N521   ,66               ,70            ,55     ,1       ,5       ,DAL   ,MAF ,319     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1318   ,1315      ,1422   ,1420      ,WN           ,235      ,N502   ,64               ,65            ,54     ,2       ,3       ,DAL   ,MAF ,319     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1039   ,1040      ,1141   ,1150      ,WN           ,1930     ,N508   ,62               ,70            ,52     ,-9      ,-1      ,DAL   ,MAF ,319     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2138   ,2120      ,2238   ,2230      ,WN           ,2205     ,N504   ,60               ,70            ,52     ,8       ,18      ,DAL   ,MAF ,319     ,3     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,708    ,705       ,814    ,815       ,WN           ,2317     ,N647SW ,66               ,70            ,52     ,-1      ,3       ,DAL   ,MAF ,319     ,5     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2145   ,2100      ,2305   ,2225      ,WN           ,178      ,N235   ,80               ,85            ,66     ,40      ,45      ,DAL   ,MCI ,461     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,40
2007,1    ,2         ,2        ,559    ,600       ,719    ,720       ,WN           ,891      ,N618WN ,80               ,80            ,68     ,-1      ,-1      ,DAL   ,MCI ,461     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1300   ,1300      ,1416   ,1425      ,WN           ,1369     ,N679   ,76               ,85            ,69     ,-9      ,0       ,DAL   ,MCI ,461     ,2     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1111   ,1115      ,1226   ,1240      ,WN           ,1926     ,N270   ,75               ,85            ,66     ,-14     ,-4      ,DAL   ,MCI ,461     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,749    ,750       ,906    ,915       ,WN           ,2283     ,N506   ,77               ,85            ,66     ,-9      ,-1      ,DAL   ,MCI ,461     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1625   ,1615      ,1747   ,1740      ,WN           ,2405     ,N507   ,82               ,85            ,69     ,7       ,10      ,DAL   ,MCI ,461     ,6     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,658    ,655       ,817    ,810       ,WN           ,744      ,N486   ,79               ,75            ,62     ,7       ,3       ,DAL   ,MSY ,437     ,3     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1335   ,1335      ,1447   ,1450      ,WN           ,983      ,N508   ,72               ,75            ,61     ,-3      ,0       ,DAL   ,MSY ,437     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1727   ,1715      ,1842   ,1830      ,WN           ,1177     ,N528   ,75               ,75            ,61     ,12      ,12      ,DAL   ,MSY ,437     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,934    ,925       ,1050   ,1040      ,WN           ,1291     ,N332   ,76               ,75            ,64     ,10      ,9       ,DAL   ,MSY ,437     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1456   ,1450      ,1538   ,1540      ,WN           ,30       ,N610SW ,42               ,50            ,33     ,-2      ,6       ,DAL   ,OKC ,181     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1057   ,1100      ,1139   ,1150      ,WN           ,154      ,N524   ,42               ,50            ,31     ,-11     ,-3      ,DAL   ,OKC ,181     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1917   ,1915      ,2004   ,2005      ,WN           ,273      ,N617SW ,47               ,50            ,34     ,-1      ,2       ,DAL   ,OKC ,181     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,819    ,820       ,903    ,910       ,WN           ,464      ,N510   ,44               ,50            ,32     ,-7      ,-1      ,DAL   ,OKC ,181     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1717   ,1720      ,1759   ,1810      ,WN           ,1551     ,N610SW ,42               ,50            ,29     ,-11     ,-3      ,DAL   ,OKC ,181     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1617   ,1615      ,1710   ,1715      ,WN           ,86       ,N527   ,53               ,60            ,43     ,-5      ,2       ,DAL   ,SAT ,248     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,659    ,700       ,757    ,800       ,WN           ,153      ,N329SW ,58               ,60            ,44     ,-3      ,-1      ,DAL   ,SAT ,248     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,626    ,630       ,724    ,730       ,WN           ,184      ,N515   ,58               ,60            ,43     ,-6      ,-4      ,DAL   ,SAT ,248     ,3     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1543   ,1520      ,1638   ,1620      ,WN           ,187      ,N511   ,55               ,60            ,43     ,18      ,23      ,DAL   ,SAT ,248     ,3     ,9      ,0        ,                ,0       ,1           ,0           ,0       ,0            ,17
2007,1    ,2         ,2        ,1218   ,1220      ,1310   ,1320      ,WN           ,188      ,N328SW ,52               ,60            ,44     ,-10     ,-2      ,DAL   ,SAT ,248     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1925   ,1815      ,2019   ,1915      ,WN           ,458      ,N235   ,54               ,60            ,43     ,64      ,70      ,DAL   ,SAT ,248     ,3     ,8      ,0        ,                ,0       ,12          ,0           ,0       ,0            ,52
2007,1    ,2         ,2        ,1848   ,1845      ,1943   ,1945      ,WN           ,533      ,N523   ,55               ,60            ,43     ,-2      ,3       ,DAL   ,SAT ,248     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1701   ,1700      ,1756   ,1800      ,WN           ,572      ,N525   ,55               ,60            ,45     ,-4      ,1       ,DAL   ,SAT ,248     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,903    ,905       ,953    ,1005      ,WN           ,639      ,N331   ,50               ,60            ,41     ,-12     ,-2      ,DAL   ,SAT ,248     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2134   ,2120      ,2221   ,2215      ,WN           ,1267     ,N521   ,47               ,55            ,39     ,6       ,14      ,DAL   ,SAT ,248     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1015   ,1015      ,1107   ,1115      ,WN           ,1647     ,N679   ,52               ,60            ,41     ,-8      ,0       ,DAL   ,SAT ,248     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1418   ,1420      ,1524   ,1520      ,WN           ,2296     ,N462   ,66               ,60            ,42     ,4       ,-2      ,DAL   ,SAT ,248     ,12    ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,815    ,815       ,913    ,915       ,WN           ,2506     ,N524   ,58               ,60            ,47     ,-2      ,0       ,DAL   ,SAT ,248     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1310   ,1310      ,1404   ,1410      ,WN           ,2613     ,N506   ,54               ,60            ,45     ,-6      ,0       ,DAL   ,SAT ,248     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1051   ,1050      ,1146   ,1150      ,WN           ,2627     ,N510   ,55               ,60            ,45     ,-4      ,1       ,DAL   ,SAT ,248     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
